user_id,signup_date,country,plan_type,monthly_fee,days_active_last_30,sessions_last_30,support_tickets_last_30,payments_failed_last_90,avg_session_duration,feature_usage_score,last_login_days_ago,churn
1702,2025-10-21,BR,basic,7.07,21,19,0.0,0,29.02,77.71,10,0
1703,2024-08-09,FR,basic,9.32,20,42,1.0,1,38.28,78.71,8,0
1704,2025-10-03,PL,basic,10.23,24,45,1.0,0,42.12,74.32,8,0
1705,2024-01-15,IN,basic,10.61,9,14,1.0,0,28.86,17.4,14,1
1706,2024-03-08,FR,basic,9.78,6,6,1.0,2,21.07,11.1,6,1
1707,2023-11-21,NL,basic,9.44,6,10,1.0,1,12.14,24.53,13,1
1708,2024-01-22,US,basic,11.26,16,26,2.0,1,24.73,,11,0
1709,2025-08-25,US,basic,10.42,18,43,0.0,1,39.58,56.09,11,0
1710,2025-09-22,IN,basic,9.02,15,34,1.0,0,33.66,47.65,17,0
1711,2025-05-31,ES,standard,20.05,12,40,2.0,0,25.9,43.11,14,0
1712,2025-02-10,DE,basic,10.56,3,13,1.0,0,,3.63,22,1
1713,2024-02-19,DE,standard,22.57,4,9,0.0,1,29.26,12.4,16,1
1714,2024-06-25,US,premium,41.17,16,32,0.0,0,47.13,42.78,12,0
1715,2024-09-11,NL,standard,21.81,10,13,0.0,0,28.27,29.31,12,0
1716,2024-02-20,US,basic,9.07,14,17,1.0,0,39.05,34.45,13,0
1717,2024-09-10,BR,basic,9.2,13,18,0.0,0,33.97,50.91,7,0
1718,2025-04-30,ES,standard,19.64,19,27,3.0,0,39.48,40.2,4,0
1719,2025-03-31,US,standard,19.77,10,32,0.0,0,47.03,34.03,16,0
1720,2024-12-31,BR,basic,8.48,12,24,,0,33.75,44.37,12,0
1721,2026-01-07,BR,basic,11.89,9,9,0.0,0,34.11,28.48,10,0
1722,2024-06-18,PL,standard,21.32,20,62,1.0,1,40.57,65.5,11,0
1723,2024-09-04,DE,basic,9.53,11,18,0.0,1,,34.58,14,0
1724,2024-06-27,FR,standard,20.95,17,29,1.0,0,40.29,41.66,10,0
1725,2024-12-16,US,basic,10.32,10,8,1.0,1,29.39,21.41,9,0
1726,2024-05-13,IN,basic,11.07,2,4,0.0,0,,6.58,12,1
1727,2023-12-20,PL,standard,17.97,9,11,1.0,0,19.41,,12,0
1728,2024-11-15,US,basic,9.77,30,39,0.0,1,51.36,90.99,3,0
1729,2025-03-04,FR,standard,19.9,13,38,2.0,0,30.95,34.88,16,0
1730,2025-12-24,NL,basic,10.93,10,26,2.0,1,31.46,31.18,12,0
1731,2024-05-17,US,basic,9.05,5,9,1.0,1,28.34,27.41,16,0
1732,2024-01-29,DE,premium,36.24,24,47,0.0,0,57.92,86.3,8,0
1733,2024-07-25,BR,basic,8.37,10,21,2.0,0,23.66,22.58,11,1
1734,2024-03-02,DE,basic,9.9,23,37,0.0,0,,72.8,3,0
1735,2024-03-06,DE,premium,40.09,12,23,1.0,2,23.77,37.27,12,0
1736,2024-04-30,FR,standard,22.52,3,10,1.0,0,17.39,11.0,24,0
1737,2025-01-12,US,standard,20.86,15,36,1.0,0,45.4,45.04,9,0
1738,2025-12-29,BR,basic,10.11,7,22,0.0,1,14.87,,17,0
1739,2026-03-23,IN,basic,9.94,3,11,0.0,0,14.14,17.46,20,0
1740,2025-09-29,BR,standard,21.65,25,74,0.0,0,44.15,89.21,11,0
1741,2025-03-16,US,basic,9.1,9,20,0.0,0,31.32,14.83,9,0
1742,2024-06-17,NL,basic,9.78,15,40,0.0,0,20.48,34.65,9,1
1743,2025-02-22,US,standard,18.36,12,28,1.0,1,20.82,54.83,13,0
1744,2026-03-05,PL,basic,12.12,12,39,0.0,0,25.74,40.4,13,0
1745,2025-09-23,DE,basic,10.58,15,15,3.0,0,41.58,41.76,7,0
1746,2023-11-25,PL,basic,8.93,11,34,1.0,0,35.45,42.98,15,0
1747,2023-11-17,US,basic,9.82,6,22,5.0,0,21.5,16.09,22,0
1748,2025-05-01,US,standard,20.75,15,26,0.0,0,36.08,40.41,14,0
1749,2024-04-24,FR,premium,39.61,10,23,2.0,0,31.1,31.92,16,0
1750,2024-07-08,US,basic,9.19,9,27,0.0,0,30.04,39.87,15,0
1751,2024-01-05,US,basic,9.01,11,30,1.0,1,15.32,37.44,18,0
1752,2024-02-12,IN,standard,20.5,19,56,1.0,0,34.18,69.01,8,0
1753,2024-09-24,PL,basic,9.45,5,5,0.0,0,39.11,15.05,11,0
1754,2025-04-16,US,standard,19.31,24,55,2.0,0,42.27,84.36,6,0
1755,2024-09-26,NL,premium,37.99,3,4,0.0,0,17.71,,16,0
1756,2025-06-21,PL,standard,20.11,18,48,0.0,0,32.96,51.21,9,0
1757,2025-05-27,NL,basic,9.72,17,34,0.0,0,33.08,39.88,8,0
1758,2024-10-12,IN,premium,39.51,20,52,1.0,0,49.7,,15,0
1759,2024-11-13,IN,basic,10.29,12,29,2.0,3,40.59,47.15,5,0
1760,2024-11-05,BR,premium,41.11,21,40,0.0,0,30.32,47.23,12,0
1761,2025-04-25,IN,standard,21.04,13,29,1.0,0,41.31,39.14,8,0
1762,2025-04-04,NL,standard,20.82,9,14,2.0,1,34.67,21.62,10,1
1763,2026-03-17,US,premium,39.63,17,29,0.0,2,35.51,46.02,8,0
1764,2024-10-18,DE,standard,19.14,23,42,0.0,0,42.97,62.92,8,0
1765,2024-11-10,US,basic,8.42,20,53,1.0,1,46.43,65.39,6,0
1766,2024-01-02,ES,basic,9.1,6,13,0.0,0,39.15,31.4,18,0
1767,2025-01-11,FR,standard,20.02,28,72,0.0,0,33.93,80.05,7,0
1768,2025-02-12,IN,standard,18.81,15,39,0.0,0,38.96,40.35,15,1
1769,2026-01-26,NL,basic,10.13,7,22,4.0,0,29.2,47.18,9,0
1770,2025-10-05,ES,standard,18.54,24,53,0.0,0,34.22,72.18,10,0
1771,2025-06-04,US,standard,17.5,22,27,0.0,0,42.63,75.37,5,0
1772,2025-05-01,PL,basic,11.22,23,38,1.0,0,51.75,77.38,9,0
1773,2025-05-14,NL,basic,9.28,2,1,2.0,0,24.03,5.29,15,1
1774,2025-04-17,US,basic,8.73,3,6,2.0,1,37.06,6.68,16,1
1775,2024-05-26,IN,basic,8.35,12,30,2.0,0,25.65,44.24,14,0
1776,2025-12-01,DE,basic,10.62,5,15,1.0,0,29.57,31.38,16,1
1777,2025-06-09,IN,basic,12.05,23,57,1.0,1,47.78,78.36,6,0
1778,2025-11-04,BR,basic,9.39,15,37,,0,41.8,52.28,13,0
1779,2025-07-01,DE,basic,9.67,8,27,0.0,0,39.56,21.84,19,0
1780,2024-08-07,US,standard,21.6,15,29,1.0,0,33.57,41.07,9,0
1781,2026-02-13,US,basic,7.27,14,23,1.0,1,31.15,60.63,15,0
1782,2025-06-03,US,premium,42.94,9,17,0.0,0,25.69,36.71,12,0
1783,2026-03-05,IN,premium,43.66,21,58,0.0,0,40.29,55.33,7,0
1784,2023-12-16,DE,standard,15.93,12,23,,0,39.62,31.98,6,0
1785,2024-07-01,US,premium,39.84,16,36,0.0,1,24.96,59.71,12,0
1786,2025-08-26,IN,premium,38.91,14,23,0.0,1,27.17,,9,0
1787,2025-10-04,IN,basic,9.59,19,60,,0,43.31,60.93,9,0
1788,2025-12-29,BR,standard,19.36,0,0,2.0,1,10.9,5.92,21,0
1789,2025-02-07,ES,basic,11.21,16,31,1.0,1,28.98,50.94,7,0
1790,2024-06-08,FR,standard,19.82,14,55,1.0,0,35.51,35.11,14,0
1791,2024-11-02,PL,standard,18.62,5,14,0.0,1,25.17,15.88,17,0
1792,2024-02-18,US,basic,9.73,13,27,0.0,1,27.3,41.75,9,0
1793,2025-05-30,IN,basic,10.76,10,18,0.0,0,41.14,32.84,12,0
1794,2025-07-27,ES,premium,38.21,22,54,0.0,0,28.65,65.6,9,0
1795,2025-02-03,NL,basic,7.52,5,13,0.0,0,13.31,18.92,19,1
1796,2025-10-01,BR,basic,12.98,25,32,0.0,1,59.17,80.76,9,0
1797,2023-11-28,IN,basic,9.03,14,37,0.0,0,34.97,46.53,12,0
1798,2025-10-15,DE,basic,9.78,20,34,0.0,0,45.54,64.07,8,0
1799,2025-02-02,IN,premium,39.39,5,8,2.0,1,21.44,16.25,22,1
1800,2024-12-26,PL,standard,20.81,3,8,0.0,1,22.74,7.08,11,1
1801,2026-02-04,ES,basic,12.65,16,38,,2,27.88,45.25,10,0
1802,2025-02-11,FR,basic,10.86,26,43,0.0,0,53.3,85.89,6,0
1803,2025-02-23,US,basic,7.71,23,47,0.0,0,50.87,74.97,9,0
1804,2025-08-12,BR,basic,7.91,26,42,0.0,0,49.11,86.25,2,0
1805,2025-12-04,US,standard,19.39,20,30,1.0,0,42.63,46.96,11,0
1806,2026-02-14,DE,standard,19.59,1,3,,0,26.84,8.08,17,1
1807,2026-03-18,DE,basic,7.41,10,25,0.0,0,18.74,27.82,10,0
1808,2025-01-31,IN,standard,21.22,8,23,4.0,0,26.36,36.45,10,1
1809,2026-01-06,US,basic,8.36,14,14,0.0,0,26.87,37.16,9,0
1810,2023-12-12,US,standard,22.23,18,46,1.0,0,43.66,58.65,14,0
1811,2025-08-25,US,standard,22.72,7,24,1.0,1,31.91,26.72,16,0
1812,2024-09-04,NL,standard,19.62,10,34,0.0,0,31.77,34.43,15,0
1813,2024-08-17,IN,standard,20.65,25,77,0.0,0,49.19,66.39,10,0
1814,2025-01-18,US,premium,38.14,22,48,0.0,0,26.2,58.13,7,0
1815,2024-02-16,US,basic,10.93,9,16,1.0,1,31.5,39.81,16,0
1816,2025-12-19,BR,basic,9.24,23,61,0.0,0,,72.59,5,0
1817,2025-09-03,DE,basic,8.36,24,73,0.0,0,41.63,72.21,6,0
1818,2025-08-18,BR,standard,19.56,23,66,2.0,0,47.75,79.49,15,0
1819,2025-11-28,FR,standard,19.29,9,18,1.0,0,28.83,29.04,14,0
1820,2025-07-12,ES,standard,19.5,16,18,0.0,2,26.33,44.83,12,0
1821,2025-06-26,DE,standard,21.41,21,51,0.0,0,40.66,58.79,7,0
1822,2024-05-29,IN,basic,8.81,15,121,0.0,1,217.37,47.35,11,0
1823,2025-07-06,US,standard,22.59,16,22,2.0,1,,41.51,7,0
1824,2024-02-22,ES,standard,18.0,23,40,1.0,0,40.16,73.3,10,0
1825,2024-05-22,ES,basic,12.41,11,19,1.0,0,31.03,29.5,13,0
1826,2024-01-31,IN,basic,8.47,9,15,3.0,1,43.41,31.25,14,0
1827,2025-12-24,FR,basic,9.99,19,57,2.0,0,31.08,57.9,12,0
1828,2023-11-20,US,basic,9.25,11,19,3.0,0,42.03,46.91,12,0
1829,2024-10-07,PL,standard,19.47,16,29,0.0,0,31.37,62.49,13,0
1830,2023-11-22,IN,premium,41.19,6,14,2.0,1,15.64,12.08,21,0
1831,2025-05-21,US,standard,22.24,6,9,1.0,1,15.54,,12,0
1832,2023-12-17,FR,basic,11.78,18,35,1.0,0,42.36,53.01,6,0
1833,2024-10-29,FR,standard,19.38,7,15,,1,26.85,23.2,11,1
1834,2026-01-22,PL,standard,20.27,13,38,1.0,0,28.91,43.33,18,0
1835,2025-04-03,IN,basic,8.82,21,70,1.0,1,42.57,53.02,13,0
1836,2025-11-26,IN,standard,18.5,19,36,0.0,0,35.57,56.19,7,0
1837,2023-12-28,IN,basic,8.27,10,8,2.0,0,28.79,32.6,17,1
1838,2025-07-04,DE,basic,9.33,11,22,,0,32.29,47.11,22,0
1839,2025-09-13,DE,basic,10.36,19,41,0.0,0,34.76,58.13,9,0
1840,2024-11-29,US,basic,7.12,15,29,1.0,0,47.08,43.47,7,0
1841,2025-03-21,PL,premium,39.92,1,2,,1,31.19,1.05,27,0
1842,2025-12-31,FR,basic,12.26,14,32,0.0,1,46.85,32.66,10,0
1843,2024-04-14,FR,basic,11.67,17,19,5.0,0,30.61,41.68,19,1
1844,2024-03-20,DE,basic,9.11,13,21,1.0,0,,40.63,13,0
1845,2024-06-17,US,basic,7.89,20,22,2.0,2,35.6,56.77,5,0
1846,2024-10-05,BR,basic,10.68,15,25,0.0,0,45.6,37.92,7,0
1847,2025-04-09,US,basic,6.51,17,38,2.0,0,34.73,43.46,10,0
1848,2024-12-09,US,standard,21.66,12,34,1.0,0,21.05,27.0,17,0
1849,2024-12-27,PL,basic,9.67,4,0,3.0,0,29.41,,18,1
1850,2025-11-02,DE,standard,22.74,12,24,2.0,1,26.3,54.28,18,0
1851,2026-01-13,FR,basic,7.4,5,9,1.0,0,11.02,14.33,5,0
1852,2025-08-17,FR,standard,21.37,25,51,0.0,1,39.77,59.77,6,0
1853,2025-02-23,PL,standard,19.84,7,18,2.0,0,22.65,19.47,4,0
1854,2025-11-06,DE,basic,9.49,7,9,1.0,1,25.38,23.64,9,1
1855,2025-12-23,IN,basic,7.94,17,23,1.0,0,16.67,42.82,18,0
1856,2024-03-14,ES,premium,40.88,8,13,0.0,0,,28.69,9,0
1857,2025-05-03,IN,basic,11.0,11,37,2.0,0,34.9,45.53,24,0
1858,2024-11-02,FR,standard,22.67,19,33,1.0,0,30.13,60.24,10,0
1859,2024-12-25,IN,basic,11.5,6,250,2.0,1,400.59,8.35,16,0
1860,2024-06-24,FR,basic,9.1,12,21,3.0,0,29.41,38.04,18,0
1861,2024-06-20,FR,standard,18.48,6,12,1.0,4,31.39,15.21,13,1
1862,2025-07-11,BR,premium,37.94,23,36,2.0,1,33.1,63.68,11,0
1863,2024-03-18,DE,basic,12.2,17,44,1.0,0,30.24,46.32,10,0
1864,2025-05-07,US,standard,18.82,11,19,0.0,0,,20.08,12,0
1865,2024-03-29,FR,standard,22.21,20,36,0.0,0,27.11,57.49,9,0
1866,2025-04-07,US,basic,10.78,10,15,1.0,0,40.94,25.32,20,1
1867,2025-12-19,FR,basic,10.48,7,18,0.0,0,23.89,17.59,15,0
1868,2024-06-02,BR,basic,9.53,15,15,,0,27.78,36.86,10,0
1869,2026-02-27,ES,basic,10.98,10,17,1.0,0,34.33,37.06,12,0
1870,2024-05-23,US,standard,19.97,7,22,0.0,0,10.18,18.43,15,1
1871,2026-02-16,IN,basic,9.44,2,1,2.0,0,28.47,1.37,14,1
1872,2025-09-27,FR,basic,11.03,18,28,3.0,0,48.54,51.96,9,0
1873,2024-10-17,US,standard,19.77,5,14,2.0,0,25.91,13.81,22,0
1874,2023-12-27,DE,standard,18.79,21,59,1.0,0,41.34,49.35,7,0
1875,2025-04-04,US,standard,20.89,11,18,2.0,0,33.09,40.72,20,0
1876,2025-12-11,US,standard,19.89,23,58,0.0,0,49.41,,9,0
1877,2025-09-04,DE,basic,10.72,17,42,1.0,1,26.38,48.17,14,0
1878,2024-02-05,FR,standard,19.31,8,19,2.0,3,30.44,21.61,9,1
1879,2024-07-01,BR,basic,8.18,8,11,3.0,0,29.06,18.69,17,1
1880,2025-12-28,US,basic,12.59,12,29,0.0,0,27.07,35.86,14,0
1881,2025-04-25,US,basic,12.31,10,25,0.0,0,37.2,30.91,13,0
1882,2025-08-07,US,standard,21.32,12,35,1.0,0,52.61,32.9,11,0
1883,2025-10-22,BR,standard,19.41,16,20,0.0,0,36.46,44.72,12,0
1884,2024-03-19,DE,basic,9.54,2,4,,1,26.07,10.61,16,1
1885,2024-10-04,BR,premium,42.06,12,22,,0,29.16,38.28,7,0
1886,2025-10-20,US,premium,39.46,5,19,3.0,1,36.5,21.8,20,1
1887,2024-09-05,US,basic,9.04,22,39,0.0,0,40.09,69.6,7,0
1888,2025-03-31,ES,standard,22.8,9,24,1.0,0,57.88,35.63,14,0
1889,2026-01-31,US,basic,9.92,5,13,0.0,0,9.2,8.46,18,0
1890,2025-02-27,US,premium,42.64,11,38,2.0,0,53.34,45.52,20,1
1891,2025-10-15,US,basic,7.89,6,15,0.0,0,30.92,14.74,20,0
1892,2025-08-24,ES,basic,10.77,6,18,3.0,1,16.85,,11,0
1893,2024-02-20,IN,basic,13.1,9,10,2.0,1,49.66,29.32,11,0
1894,2024-07-16,IN,basic,10.03,4,7,2.0,0,18.81,18.14,21,0
1895,2025-11-29,ES,standard,19.59,13,27,0.0,0,33.8,46.73,19,0
1896,2024-03-15,US,standard,18.24,7,18,,1,20.33,27.21,12,0
1897,2024-11-11,ES,basic,11.61,8,10,2.0,0,25.07,17.68,21,0
1898,2024-02-24,US,standard,18.83,13,32,1.0,0,,46.52,10,0
1899,2024-06-14,IN,premium,39.85,12,42,2.0,0,31.68,34.2,14,0
1900,2025-06-03,FR,standard,18.14,13,48,0.0,2,53.14,58.49,11,0
1901,2024-12-15,FR,standard,22.33,1,2,2.0,0,15.63,8.37,22,1
1902,2024-12-19,ES,basic,11.72,5,20,4.0,0,1.0,18.45,7,0
1903,2024-07-07,US,basic,9.94,19,26,2.0,1,39.79,52.8,12,0
1904,2025-08-21,ES,premium,38.26,19,44,0.0,0,36.43,57.26,8,0
1905,2025-06-09,DE,standard,22.29,17,41,0.0,1,49.24,42.41,13,0
1906,2025-08-25,IN,standard,19.44,7,17,3.0,1,24.85,14.94,17,0
1907,2025-07-11,ES,premium,38.33,8,16,1.0,2,21.68,29.62,10,0
1908,2025-11-05,US,basic,7.35,3,5,1.0,0,17.99,24.21,16,1
1909,2026-02-22,ES,standard,19.02,10,24,4.0,0,33.02,34.08,20,0
1910,2023-12-29,BR,basic,7.81,11,18,2.0,1,27.06,30.09,16,0
1911,2026-01-20,IN,basic,9.06,27,75,,1,58.51,94.82,8,0
1912,2024-02-12,US,basic,11.11,21,38,0.0,1,,58.13,9,0
1913,2026-03-23,BR,basic,9.43,15,51,3.0,0,45.02,41.88,14,0
1914,2024-05-18,IN,premium,40.52,9,21,0.0,0,20.89,35.09,14,0
1915,2025-06-13,FR,basic,8.9,14,42,1.0,0,22.33,57.14,19,0
1916,2024-12-30,US,standard,20.09,7,15,1.0,0,31.75,15.44,15,0
1917,2025-07-23,DE,standard,22.87,10,23,0.0,0,27.31,23.49,10,0
1918,2025-01-23,NL,standard,19.47,21,27,1.0,0,38.22,59.13,10,0
1919,2025-02-26,US,premium,40.57,9,30,1.0,0,,36.81,14,0
1920,2024-12-20,IN,basic,7.64,3,8,1.0,0,14.31,0.0,16,0
1921,2025-04-17,ES,basic,12.27,11,33,2.0,0,35.57,42.03,15,0
1922,2024-12-14,US,basic,9.27,14,20,1.0,1,,35.92,6,0
1923,2024-04-06,US,basic,11.57,13,39,0.0,0,20.92,42.3,10,0
1924,2025-03-12,IN,premium,39.81,22,44,1.0,0,44.59,48.74,6,0
1925,2025-05-15,US,basic,10.91,7,14,0.0,1,34.0,10.69,14,1
1926,2025-12-01,BR,basic,11.0,11,23,4.0,0,31.77,,15,0
1927,2025-05-17,IN,basic,9.31,16,23,0.0,0,47.73,59.42,11,0
1928,2025-12-06,BR,standard,21.63,5,12,2.0,1,20.29,22.33,13,0
1929,2025-10-18,DE,standard,18.85,15,58,2.0,0,40.82,68.26,18,0
1930,2023-12-18,IN,basic,11.16,16,47,1.0,0,38.0,47.03,10,0
1931,2026-01-07,BR,standard,19.4,4,9,2.0,1,17.7,8.41,17,1
1932,2025-01-30,US,standard,20.51,14,39,1.0,2,45.03,36.01,5,0
1933,2024-03-30,BR,standard,19.3,10,19,1.0,0,,34.23,12,0
1934,2023-12-17,NL,basic,10.06,9,18,1.0,0,27.61,35.18,11,0
1935,2025-11-18,IN,standard,18.38,27,84,2.0,0,49.69,86.26,11,0
1936,2025-11-03,FR,basic,10.36,13,31,2.0,3,26.68,45.64,18,0
1937,2025-05-05,DE,basic,10.06,10,14,1.0,0,22.56,36.11,14,1
1938,2024-11-28,US,standard,19.18,10,29,3.0,0,27.4,44.68,9,0
1939,2023-12-11,DE,standard,19.91,6,22,2.0,0,24.33,21.35,19,0
1940,2025-09-26,US,basic,10.19,14,35,,0,31.21,51.87,10,0
1941,2025-11-02,ES,premium,39.07,18,43,1.0,0,49.51,,5,0
1942,2025-08-17,US,basic,9.8,7,14,0.0,0,22.53,25.29,23,0
1943,2024-02-24,PL,standard,18.48,6,12,0.0,0,18.32,18.51,12,0
1944,2026-02-27,US,premium,43.51,14,31,0.0,0,28.59,,11,0
1945,2025-04-29,DE,standard,21.58,15,39,1.0,1,21.43,43.72,9,0
1946,2025-12-12,FR,standard,20.4,23,60,1.0,0,,71.52,8,0
1947,2025-11-09,DE,standard,21.75,26,127,1.0,0,268.08,80.08,8,0
1948,2024-01-18,PL,standard,17.02,22,47,0.0,0,45.76,59.52,8,0
1949,2026-03-24,ES,standard,16.15,18,39,1.0,0,44.84,43.3,9,0
1950,2025-06-19,NL,standard,19.39,13,35,1.0,0,,49.57,9,0
1951,2024-01-19,US,basic,7.92,17,18,1.0,0,53.52,55.12,12,0
1952,2024-10-12,PL,standard,19.64,27,81,0.0,0,41.12,93.53,10,0
1953,2026-01-22,US,basic,10.3,13,20,1.0,1,20.85,25.34,10,0
1954,2025-02-14,NL,premium,41.37,14,45,1.0,1,39.47,47.58,7,0
1955,2023-12-02,BR,basic,8.28,5,10,1.0,0,23.87,6.03,16,0
1956,2025-04-11,DE,basic,10.59,16,35,2.0,1,35.35,53.08,12,0
1957,2024-12-21,US,premium,40.01,25,68,0.0,0,55.63,89.7,7,0
1958,2024-12-18,US,basic,10.51,23,50,2.0,0,49.48,89.41,10,0
1959,2024-08-28,DE,basic,9.21,10,26,2.0,0,34.54,38.96,17,0
1960,2025-10-14,NL,standard,22.06,16,61,5.0,1,47.59,61.02,13,0
1961,2024-03-25,PL,basic,9.83,12,38,1.0,0,,45.36,14,0
1962,2023-11-16,ES,basic,12.65,11,29,1.0,0,,35.19,9,0
1963,2025-11-21,US,standard,18.8,5,20,0.0,1,16.95,24.45,10,1
1964,2024-04-13,BR,basic,11.1,4,9,1.0,1,,17.18,15,0
1965,2024-04-14,DE,basic,9.9,6,6,0.0,0,11.1,28.5,16,0
1966,2024-06-18,BR,basic,9.5,19,30,0.0,0,33.85,55.78,10,0
1967,2025-05-07,DE,basic,10.94,10,25,1.0,0,27.22,35.38,15,0
1968,2025-02-11,DE,basic,9.54,4,8,3.0,0,41.5,16.44,20,1
1969,2024-03-25,BR,basic,6.0,21,40,0.0,0,39.19,66.12,10,0
1970,2025-11-12,US,standard,15.4,22,50,1.0,0,45.73,69.16,12,0
1971,2024-04-03,FR,standard,21.9,7,8,,1,22.98,21.22,18,1
1972,2024-01-15,IN,basic,11.84,15,21,1.0,0,27.92,52.59,8,0
1973,2024-08-09,US,basic,12.82,13,41,1.0,0,32.92,43.17,9,0
1974,2025-06-01,ES,premium,39.96,18,23,,0,36.17,70.28,16,0
1975,2024-11-24,BR,standard,18.05,9,19,2.0,0,,31.62,14,0
1976,2026-02-10,PL,basic,9.36,18,38,0.0,0,47.82,63.61,10,0
1977,2024-01-05,IN,basic,10.01,15,39,1.0,2,54.36,55.3,13,0
1978,2025-06-01,IN,basic,8.48,14,46,0.0,0,26.33,51.75,12,0
1979,2026-02-04,IN,standard,22.46,19,56,2.0,1,38.97,69.93,9,0
1980,2024-05-03,NL,premium,43.35,1,2,1.0,0,,0.0,27,0
1981,2024-08-30,IN,premium,40.71,11,25,1.0,1,29.09,35.16,15,0
1982,2024-09-30,DE,basic,9.97,17,30,0.0,0,59.05,64.93,5,0
1983,2026-02-06,US,basic,8.05,21,35,0.0,1,40.1,70.51,8,0
1984,2024-06-10,IN,basic,12.31,27,64,1.0,0,22.77,84.33,8,0
1985,2024-09-17,US,basic,10.1,2,6,3.0,0,19.74,13.14,11,0
1986,2024-05-04,DE,basic,9.56,13,47,2.0,0,31.17,40.04,13,0
1987,2024-04-05,US,standard,20.71,4,11,0.0,3,23.52,12.58,12,0
1988,2025-09-22,BR,basic,9.11,4,8,4.0,1,16.18,6.94,18,1
1989,2025-09-23,US,premium,40.21,13,35,0.0,0,25.46,39.71,15,0
1990,2024-01-12,IN,basic,7.83,5,10,1.0,1,41.91,22.38,11,0
1991,2024-12-19,PL,basic,11.62,11,13,1.0,0,37.56,47.0,12,0
1992,2025-03-09,PL,premium,39.83,7,11,2.0,2,27.66,28.05,11,1
1993,2025-07-19,DE,standard,21.73,16,39,1.0,0,52.99,,8,0
1994,2024-09-16,BR,basic,9.69,15,15,0.0,0,31.54,49.36,17,0
1995,2024-06-08,BR,standard,19.79,13,37,0.0,0,36.54,44.24,18,0
1996,2026-03-23,FR,basic,8.17,10,20,2.0,0,16.08,13.28,19,0
1997,2024-11-30,IN,basic,11.13,14,29,1.0,0,48.17,56.85,16,0
1998,2023-11-12,US,basic,8.68,3,9,1.0,0,13.89,9.54,25,0
1999,2025-07-24,ES,basic,9.26,7,5,1.0,0,29.12,18.37,15,0
2000,2025-07-24,US,standard,19.99,9,12,1.0,2,44.48,28.52,10,0
